Gene1,Gene2
GTF2H3,COPS5
COPS5,ASB6
ASB6,COPS5
COPS5,RAD23B
COPS5,LOC102642416
COPS5,RNF7
COPS5,LOC102642790
COPS5,LOC102638621
COPS5,KLHL2
COPS5,TOR1B
COPS5,KLHL25
COPS5,UBA3
COPS5,KCTD7
COPS5,CUL1
COPS5,FBXL20
COPS5,FBXO7
COPS5,ASB5
COPS5,DCUN1D2
COPS5,DCAF6
COPS5,FBXW2
COPS5,KLHL41
COPS5,ERCC6
ERCC6,COPS5
COPS5,KBTBD8
COPS5,LMO7
LMO7,COPS5
COPS5,ASB10
COPS5,ASB18
COPS5,KLHL21
COPS5,COMMD10
COPS5,RUVBL1
RUVBL1,COPS5
COPS5,FBXL13
COPS5,NEURL2
COPS5,KLHL42
COPS5,FBXW11
COPS5,FBXW14
COPS5,FBXW28
COPS5,KLHL5
COPS5,KLHL11
COPS5,FBXO27
COPS5,STON1
COPS5,FBXW4
COPS5,TESPA1
COPS5,LRRC41
COPS5,LOC102641086
COPS5,LOC100862456
COPS5,POLR2K
POLR2K,COPS5
COPS5,TULP4
COPS5,GM2808
COPS5,KLHL22
COPS5,SOCS5
COPS5,GM8430
COPS5,RPS27A
COPS5,WDTC1
COPS5,FBXL5
COPS5,SKP2
COPS5,FBXO30
COPS5,FBXO17
COPS5,COMMD7
COPS5,FBXL18
COPS5,PSMA2
COPS5,DCUN1D5
COPS5,FBXL19
COPS5,RBBP7
RBBP7,COPS5
COPS5,DCAF7
COPS5,POLR2B
POLR2B,COPS5
COPS5,RBBP5
COPS5,COMMD4
COPS5,INO80E
COPS5,FBXL12
COPS5,ASB13
COPS5,SOCS3
COPS5,TFPT
COPS5,WDR5
COPS5,ASB16
COPS5,FBXO2
COPS5,MYSM1
COPS5,COPS2
COPS2,COPS5
COPS5,FBXW8
COPS5,ZBTBD6
COPS5,FBXL8
COPS5,ERCC2
ERCC2,COPS5
COPS5,KLHL20
COPS5,CETN2
COPS5,ASB12
ASB12,COPS5
COPS5,MPND
COPS5,FBXO31
COPS5,ASB14
COPS5,COMMD6
COPS5,FBXL4
COPS5,ERCC8
ERCC8,COPS5
COPS5,FBXL22
COPS5,VPRBP
COPS5,LRR1
COPS5,DCAF11
COPS5,FBXW7
COPS5,INO80D
COPS5,EIF3F
COPS5,INO80
COPS5,WSB2
COPS5,NFRKB
NFRKB,COPS5
COPS5,FBXO44
COPS5,EIF3M
COPS5,ACTB
COPS5,FBXL14
COPS5,FBXW18
COPS5,ZBTB16
ZBTB16,COPS5
COPS5,FBXO22
COPS5,KBTBD13
COPS5,KLHL13
COPS5,FBXW20
COPS5,FBXL16
COPS5,SOCS6
COPS5,PSMD4
COPS5,CUL5
COPS5,COMMD3
COPS5,RFWD2
COPS5,TCEB1
TCEB1,COPS5
COPS5,LOC102642819
COPS5,CACUL1
COPS5,DTL
COPS5,DCAF5
COPS5,ACTR5
COPS5,CDK7
COPS5,DCUN1D3
COPS5,BTRC
COPS5,DDB2
DDB2,COPS5
COPS5,VHL
VHL,COPS5
COPS5,FBXW10
COPS5,SPSB4
COPS5,ASB11
COPS5,TOR1A
COPS5,KBTBD7
COPS5,DDA1
COPS5,KLHL3
COPS5,XPC
XPC,COPS5
COPS5,DCUN1D4
COPS5,COMMD9
COPS5,POLR2J
POLR2J,COPS5
COPS5,GTF2H5
COPS5,POLR2G
POLR2G,COPS5
COPS5,GAN
COPS5,FBXW22
COPS5,FEM1C
COPS5,FBXO10
COPS5,ACTL6A
COPS5,FBXW26
COPS5,ASB7
COPS5,FBXO21
COPS5,INO80B
COPS5,ASB15
ASB15,COPS5
COPS5,FBXW19
COPS5,PLCG1
TFAP2B,CITED2
CITED2,TFAP2B
TFAP2B,KCTD1
TFAP2B,TFAP2C
TFAP2C,TFAP2B
EP300,TFAP2B
TFAP2B,KCTD15
TFAP2B,CITED4
CITED4,TFAP2B
TFAP2E,TFAP2B
TFAP2B,TFAP2D
TFAP2D,TFAP2B
TFAP2B,TFAP2A
TFAP2A,TFAP2B
TFAP2B,CITED1
CITED1,TFAP2B
IL17A,SERPINB9F
IL17A,GATA3
GATA3,IL17A
IL17A,SELL
IL17A,CXCL5
IL17A,VEGFA
IL17A,HAND2
HAND2,IL17A
IL17A,CCR6
IL17A,FAM110A
IL17A,SERPINB2
IL17A,SERPINB6B
IL17A,SERPINB9D
IL17A,KLRB1C
IL17A,PTGS2
IL17A,CCL20
IL17A,IL22
IL17A,IL17RC
IL17A,VCAM1
IL17A,CXCL12
IL17A,CXCL1
IL17A,IL25
IL17A,SERPINB8
IL17A,IFNG
IFNG,IL17A
IL17A,IL17F
IL17A,CCL5
IL17A,PTPRC
IL17A,FOXP3
IL17A,SERPINB1A
IL17A,CSF3
IL17A,RORC
IL17A,CD19
IL17A,TLR2
IL17A,SERPINB9G
IL17A,TLR4
TLR4,IL17A
IL17A,SERPINB7
IL17A,CXCL9
IL17A,CD86
IL17A,CD40LG
IL17A,CRP
IL17A,ITGAM
IL17A,IL2RA
IL17A,SERPINB9E
IL17A,CXCL15
IL17A,IL17D
IL17A,SERPINB6C
IL17A,STAT6
STAT6,IL17A
IL17A,IL21
IL17A,IL12A
IL17A,CXCL10
IL17A,SERPINB6E
IL17A,CD28
IL17A,IL23R
IL17A,CD80
IL17A,IL15
IL17A,MYD88
MYD88,IL17A
IL17A,ITGAX
IL17A,SERPINB5
IL17A,CXCL2
IL17A,MOG
IL17A,BATF
IL17A,EMR1
IL17A,STAT3
IL17A,SERPINB3C
IL17A,SERPINB9
IL17A,IL7
IL17A,STAT1
STAT1,IL17A
IL17A,CTLA4
IL17A,IL2
IL17A,CD69
IL17A,LCN2
IL17A,CXCR3
IL17A,CD1D1
IL17A,IL18
IL17A,TLR5
IL17A,IL12B
IL17A,IL5
IL17A,MUC5AC
PTHLH,PTH2R
PTH,PTH2R
TLR4,HSPD1
TLR4,LOC102641967
HSF1,HSPD1
HSF1,LOC102641967
HNRNPK,SF3B1
PAPOLA,SF3B1
POLR2C,SF3B1
POLR1A,SF3B1
SRSF2,SF3B1
HNRNPD,SF3B1
POLR1E,SF3B1
TAF1B,SF3B1
TAF1A,SF3B1
MYBBP1A,SF3B1
EP300,SF3B1
SNIP1,SF3B1
SRSF5,SF3B1
ELAVL2,SF3B1
WBP11,SF3B1
ERCC6,SF3B1
ZNRD1,SF3B1
RNPS1,SF3B1
HIST1H2BB,SF3B1
TAF1C,SF3B1
POLR1C,SF3B1
SNRPB,SF3B1
POLR1B,SF3B1
SRSF3,SF3B1
RBMX,SF3B1
ZFML,SF3B1
YBX1,SF3B1
TBP,SF3B1
SRRM1,SF3B1
SMARCA5,SF3B1
CTNNBL1,SF3B1
SRRT,SF3B1
SF1,SF3B1
FUS,SF3B1
SLC39A11,SLC39A10
POLR1A,WDR75
POLR1C,WDR75
POLR1B,WDR75
DDX54,WDR75
POLR1E,WDR75
MYBBP1A,WDR75
PDCD11,WDR75
POLR3B,WDR75
IKZF2,FOXP3
FOXP3,IKZF2
GATA3,CTLA4
NFATC2,CTLA4
IFNG,CTLA4
GATA3,CD28
IFNG,CD28
FOXP3,CD28
PRDM1,CD28
POLR3F,WDR12
POLR1A,WDR12
POLR1D,WDR12
DDX54,WDR12
POLR1E,WDR12
ZFP593,WDR12
MYBBP1A,WDR12
ABT1,WDR12
PDCD11,WDR12
ZNRD1,WDR12
REXO4,WDR12
TARDBP,ALS2
FUS,ALS2
FOXO3,CASP8
AR,CASP8
GABPB1,CASP8
ATM,CASP8
MAPK1,CASP8
TLR4,CASP8
MAPK8,CASP8
PARP1,CASP8
MYD88,CASP8
MAPK3,CASP8
ORC2,RRM1
ORC2,CHTF18
ORC2,CDK15
ORC2,UBC
ORC2,PRIM2
ORC2,MCM8
ORC2,CCNA1
ORC2,MCM9
ORC2,CCNA2
ORC2,CDK14
ORC2,ORC3
ORC2,CDK17
ORC2,CDK18
ORC2,POLE4
ORC2,CDK16
ORC2,LIG1
ORC2,POLD1
ORC2,MCMDC2
ORC2,POLE3
ORC2,WDHD1
ORC2,OBFC1
ORC2,CCNL1
ORC2,MAD1L1
ORC2,GM8430
ORC2,RPS27A
ORC2,MCMBP
ORC2,HAT1
BUB3,SGOL2
MIS18BP1,SGOL2
GTF2H2,ERCC5
POLR2C,ERCC5
EP300,ERCC5
XRCC5,ERCC5
RAD51,ERCC5
RFC1,ERCC5
PARP1,ERCC5
FUBP3,KHDRBS2
PHF3,PTP4A1
PHF3,LOC102643131
TLR4,IL1R1
MYD88,IL1R1
TRIM25,REV1
RFC1,REV1
RAD51,REV1
EIF5B,NHP2
EIF5B,GSPT1
EIF5B,GM5093
EIF5B,DOHH
EIF5B,RPS3A1
EIF5B,RPL36AL
EIF5B,RPL36A
EIF5B,RPL27
EIF5B,DDX31
EIF5B,EIF4G2
EIF5B,LOC102634812
EIF5B,RPL39
EIF5B,LOC102642263
EIF5B,LOC102635960
EIF5B,EEF2
EIF5B,RPL10L
EIF5B,OOSP1
EIF5B,WDR31
EIF5B,GM8290
EIF5B,RPL23A
EIF5B,EIF3B
EIF5B,RPL35
EIF5B,RSRC1
EIF5B,RPS28
EIF5B,MRPS6
EIF5B,MRPS16
EIF5B,LOC102639922
EIF5B,LOC102633525
EIF5B,EIF1
EIF5B,LOC102642049
EIF5B,GM5471
EIF5B,RPS12-PS16
EIF5B,RPS12-PS11
EIF5B,RPS12-PS12
EIF5B,RPS12-PS15
EIF5B,RPS12L2
EIF5B,RPS12-PS13
EIF5B,RPS12-PS10
EIF5B,RPS12
EIF5B,RPS12-PS14
EIF5B,GM21571
EIF5B,EIF4B
EIF5B,EPRS
EIF5B,RPS19
EIF5B,GM15483
EIF5B,LOC102642137
EIF5B,RPS13
EIF5B,RPS13-PS4
EIF5B,MITD1
EIF5B,RPS10
EIF5B,GM6251
EIF5B,RPL32
EIF5B,LOC102642959
EIF5B,LOC102642864
EIF5B,MARS
EIF5B,GM13826
EIF5B,RPL39L
EIF5B,TSFM
EIF5B,TXNDC9
EIF5B,GM8430
EIF5B,RPS27A
EIF5B,GM10224
EIF5B,GM4581
EIF5B,RPL15
EIF5B,EIF1A
EIF5B,GM8618
EIF5B,RPS23
EIF5B,RPL26
EIF5B,LOC102638850
EIF5B,RPL34-PS1
EIF5B,GM6404
EIF5B,RPL34
EIF5B,GM4705
EIF5B,LOC100044627
EIF5B,LOC100862455
EIF5B,RPS15A
EIF5B,RPS15A-PS5
EIF5B,RPL11
EIF5B,ESF1
EIF5B,RPL5-PS2
EIF5B,RPL31
EIF5B,LOC102641215
EIF5B,RPL31-PS12
EIF5B,RPS20
EIF5B,ATPIF1
EIF5B,RPS27L
EIF5B,PLEC
EIF5B,LOC102641436
EIF5B,EIF5
EIF5B,EIF4A1
EIF5B,EIF2S2
EIF5B,RPS24
EIF5B,LOC102641930
EIF5B,LOC102642752
EIF5B,GM6570
EIF5B,GM5481
EIF5B,GM7429
EIF5B,GM6109
EIF5B,RPL30
EIF5B,LOC101055915
EIF5B,RPS8
EIF5B,D19BWG1357E
EIF5B,GM12816
EIF5B,RPS27
EIF5B,RPS27RT
EIF5B,MTIF3
EIF5B,LOC102639220
EIF5B,GLTSCR2
EIF5B,RPS6
EIF5B,DHX29
EIF5B,EIF4G3
EIF5B,LOC102638521
EIF5B,RPS29
EIF5B,GM11810
EIF5B,GM10029
EIF5B,RPL35A
EIF5B,RPS16
EIF5B,LOC100862433
EIF5B,MRPS9
EIF5B,MPHOSPH10
EIF5B,EIF2D
EIF5B,GM4963
EIF5B,GM6988
EIF5B,RPS25
EIF5B,LOC102642592
EIF5B,MRPS10
PMS1,EXO1
MYF6,MSTN
SMAD3,MSTN
FOXO3,MSTN
SMAD2,MSTN
PAX7,MSTN
STAT4,IL2RG
STAT4,IL23R
STAT4,STAT5B
STAT4,STAT3
STAT3,STAT4
STAT4,IL21R
STAT4,IL6ST
STAT4,STAT2
STAT2,STAT4
IFNG,STAT4
STAT4,STAT6
STAT6,STAT4
STAT4,IL21
STAT4,IL12A
STAT4,GM614
STAT4,IFNLR1
STAT4,STAT1
STAT1,STAT4
STAT4,IL12B
ELL,NABP1
GTF2F2,NABP1
POLR2C,NABP1
SNAPC3,NABP1
TAF6,NABP1
POLR2B,NABP1
ZFP143,NABP1
SNAPC4,NABP1
POLR2F,NABP1
TAF13,NABP1
POLR2J,NABP1
POLR2G,NABP1
GTF2A2,NABP1
ELL3,NABP1
GTF2E2,NABP1
POLR2K,NABP1
SRRT,NABP1
POU2F2,NABP1
GTF2B,NABP1
SNAPC5,NABP1
TBP,NABP1
INTS12,NABP1
TAF11,NABP1
MAPK12,ZAP70
MAPK11,ZAP70
FOXH1,CFC1
POLR3F,IMP4
POLR1D,IMP4
POLR1B,IMP4
DDX54,IMP4
POLR1E,IMP4
ZFP593,IMP4
MYBBP1A,IMP4
ABT1,IMP4
POLR3C,IMP4
PDCD11,IMP4
ZNRD1,IMP4
REXO4,IMP4
MCM5,PRIM2
RFC1,PRIM2
NR1H3,CYP27A1
NR1H2,CYP27A1
NR0B2,CYP27A1
ZBTB16,RNF25
KEAP1,RNF25
TCEB2,RNF25
ASB6,RNF25
RNF4,RNF25
RNF6,RNF25
SMURF2,RNF25
ASB1,RNF25
TCEB1,RNF25
UBE2K,RNF25
ASB4,RNF25
LMO7,RNF25
RLIM,RNF25
VHL,RNF25
RNF14,RNF25
SMURF1,RNF25
WWP1,RNF25
ASB12,RNF25
TRIM21,RNF25
ASB9,RNF25
TRIM32,RNF25
RBCK1,RNF25
ASB15,RNF25
MPHOSPH8,TNP1
HIST1H1E,TNP1
TCF3,TNP1
DMP1,IGFBP5
BMP4,IGFBP5
MEN1,IGFBP5
XRCC5,NBN
XRCC5,YARS
XRCC5,KAT5
KAT5,XRCC5
XRCC5,ZSWIM7
XRCC5,NHEJ1
XRCC5,HIST1H2BK
XRCC5,HIST1H2BB
HIST1H2BB,XRCC5
XRCC5,CHEK2
XRCC5,H2AFX
XRCC5,RCOR1
XRCC5,TDP2
XRCC5,CETN2
XRCC5,MRE11A
XRCC5,BLM
XRCC5,SWSAP1
XRCC5,RAD52
XRCC5,SUMO1
XRCC5,WHSC1
WHSC1,XRCC5
XRCC5,XPA
XRCC5,ERCC8
ERCC8,XRCC5
XRCC5,BRCA2
BRCA2,XRCC5
XRCC5,MDC1
XRCC5,ATM
ATM,XRCC5
XRCC5,WRN
XRCC5,RECQL4
XRCC5,HIST2H2BE
XRCC5,MLH1
XRCC5,MSH3
XRCC5,EXO1
XRCC5,APLF
XRCC5,RFC1
RFC1,XRCC5
XRCC5,RAD23B
XRCC5,XRCC1
XRCC5,PARP2
XRCC5,TDP1
XRCC5,RIF1
XRCC5,ATR
XRCC5,TRP53BP1
TRP53BP1,XRCC5
XRCC5,HIST1H2BA
XRCC5,UBE2V2
XRCC5,PMS2
XRCC5,CDK5RAP1
XRCC5,APTX
XRCC5,LIG1
XRCC5,POLD1
XRCC5,POLM
XRCC5,HERC2
XRCC5,PHF21A
XRCC5,SUN1
XRCC5,PARP1
PARP1,XRCC5
XRCC5,XPC
XPC,XRCC5
XRCC5,HIST1H2BM
XRCC5,DNA2
XRCC5,BC029214
XRCC5,RNF168
XRCC5,KDM1A
XRCC5,RAD51
RAD51,XRCC5
XRCC5,CHEK1
XRCC5,RAD54L
XRCC5,LIG3
XRCC5,DCLRE1C
XRCC5,XRCC2
XRCC5,RBBP8
PKNOX2,PECR
BARD1,NBN
BARD1,ANAPC15
BARD1,EME2
BARD1,POLD3
BARD1,KAT5
KAT5,BARD1
BARD1,POLD2
BARD1,HIST1H2BK
BARD1,HIST3H2A
BARD1,UBC
BARD1,BRCC3
BARD1,CHEK2
BARD1,RAD51C
BARD1,H2AFX
BARD1,HIST2H2AB
BARD1,PALB2
BARD1,RAD51AP1
BARD1,BLM
BARD1,RNF2
RNF2,BARD1
BARD1,POLR2A
POLR2A,BARD1
BARD1,MDC1
BARD1,MLH1
BARD1,EXO1
BARD1,AURKAIP1
BARD1,BRE
BARD1,MUS81
BARD1,RAD9B
BARD1,ATR
BARD1,TRP53BP1
TRP53BP1,BARD1
BARD1,POLE4
BARD1,UBE2V2
BARD1,HERC2
BARD1,LOC102642334
BARD1,UBE2N
BARD1,ANAPC4
BARD1,PCNA
BARD1,RFC3
BARD1,HIST1H2BM
BARD1,TIPIN
BARD1,DNA2
BARD1,HIST2H2AA1
BARD1,HIST1H2AL
BARD1,HIST2H2AA2
BARD1,VWC2L
BARD1,RAD51
RAD51,BARD1
BARD1,CBX7
CBX7,BARD1
BARD1,RFC5
BARD1,CDC27
BARD1,SLX4
BARD1,FANCM
BARD1,ABL1
ABL1,BARD1
BARD1,GM8430
BARD1,RPS27A
BARD1,PHC2
BARD1,ATRIP
BARD1,HIST1H2BB
HIST1H2BB,BARD1
BARD1,EME1
BARD1,GEN1
BARD1,SLX1B
BARD1,RMI2
BARD1,PHC3
BARD1,FANCD2
BARD1,FAM175A
BARD1,RAD52
BARD1,SUMO1
BARD1,WHSC1
WHSC1,BARD1
BARD1,BRCA2
BRCA2,BARD1
BARD1,ATM
ATM,BARD1
BARD1,WRN
BARD1,HIST2H2BE
BARD1,PHC1
PHC1,BARD1
BARD1,TIMELESS
TIMELESS,BARD1
BARD1,RFC1
RFC1,BARD1
BARD1,ANKRD32
ANKRD32,BARD1
BARD1,RIF1
BARD1,RMI1
BARD1,HIST1H2BA
BARD1,BRIP1
BRIP1,BARD1
BARD1,POLD1
BARD1,RPA2
BARD1,POLE3
BARD1,RNF168
BARD1,HIST1H2AA
BARD1,CHEK1
BARD1,RAD51B
BARD1,CLSPN
BARD1,DCLRE1C
BARD1,XRCC2
KEAP1,TRIP12
TRIP4,TRIP12
ASB1,TRIP12
ASB4,TRIP12
ASB9,TRIP12
DIDO1,TRIP12
TCEB2,TRIP12
ASB6,TRIP12
SMURF2,TRIP12
UBE2K,TRIP12
LMO7,TRIP12
RNF14,TRIP12
WWP1,TRIP12
RNF4,TRIP12
RNF6,TRIP12
RLIM,TRIP12
SMURF1,TRIP12
EP400,TRIP12
ASB12,TRIP12
TRIM21,TRIP12
TRIM32,TRIP12
ASH1L,TRIP12
ZBTB16,TRIP12
TCEB1,TRIP12
VHL,TRIP12
RBCK1,TRIP12
ASB15,TRIP12
GNRH1,HTR2B
REL,PSMD1
TRP73,PSMD1
COPS2,PSMD1
HNRNPD,PSMD1
NFKB1,PSMD1
RUNX3,PSMD1
BUB3,PSMD1
APC,PSMD1
RELB,PSMD1
MAPK1,PSMD1
TCEB2,PSMD1
TRP53,PSMD1
SUFU,PSMD1
NF1,PSMD1
SMURF2,PSMD1
TCEB1,PSMD1
VHL,PSMD1
GLI3,PSMD1
NFKB2,PSMD1
NFKBIB,PSMD1
HIF3A,PSMD1
GLI2,PSMD1
CCND1,PSMD1
HNRNPK,NCL
TRP53,NCL
PDCD11,NCL
NAP1L4,NCL
FMR1,NCL
GNRH1,NMUR1
TRP53,SERPINE2
RNF4,SEPT2
TUBA1A,SEPT2
RBBP4,ING5
BRD7,ING5
KAT5,ING5
RBBP7,ING5
GATAD2A,ING5
HDAC1,ING5
EPC1,ING5
GATAD2B,ING5
CHD4,ING5
EP300,ING5
TRP53,ING5
BRPF1,ING5
MBD3,ING5
MTA2,ING5
PML,ING5
FOXP3,PDCD1
DMP1,SPP2
BMP4,SPP2
MEN1,SPP2
MAPK1,ILKAP
ILK,ILKAP
MAPK3,ILKAP
NFATC1,TNFRSF11A
PTHLH,HTR4
PTH,HTR4
FOXP3,SERPINB3C
NR2F2,SERPINB3C
HAND2,SERPINB3C
IFNG,SERPINB3C
MAPK1,SERPINB3C
MAPK1,SERPINB3A
TAF7,CCNT2
GTF2H2,CCNT2
POLR2C,CCNT2
TAF6,CCNT2
POLR2F,CCNT2
TCEA1,CCNT2
TCEB3,CCNT2
INTS12,CCNT2
TAF11,CCNT2
TCEB2,CCNT2
GTF2H3,CCNT2
SNAPC3,CCNT2
SNAPC4,CCNT2
SSRP1,CCNT2
ELL3,CCNT2
GTF2E2,CCNT2
POLR2K,CCNT2
CTDP1,CCNT2
GTF2B,CCNT2
AFF4,CCNT2
CCND1,CCNT2
GTF2F2,CCNT2
POLR2B,CCNT2
SMAD3,CCNT2
ZFP143,CCNT2
ERCC2,CCNT2
TAF13,CCNT2
GTF2A2,CCNT2
POU2F2,CCNT2
TBP,CCNT2
ELL,CCNT2
TCEB1,CCNT2
SMAD2,CCNT2
POLR2J,CCNT2
MLLT3,CCNT2
POLR2G,CCNT2
SRRT,CCNT2
HEXIM1,CCNT2
SNAPC5,CCNT2
MCM6,RNASEH2A
MCM6,CDC6
MCM6,UBC
MCM6,CHEK2
MCM6,GM5593
MCM6,LOC102643276
MCM6,KIF20A
MCM6,MCM9
MCM6,MRI1
MCM6,RCC1
MCM6,CCNE2
MCM6,MAD2L1
MCM6,LOC102641123
MCM6,CENPI
MCM6,POLE4
MCM6,SSRP1
SSRP1,MCM6
MCM6,BUB1
MCM6,WDHD1
MCM6,RAD51
RAD51,MCM6
MCM6,RFC5
MCM6,ESPL1
ESPL1,MCM6
MCM6,GM8430
MCM6,RPS27A
MCM6,CHTF18
MCM6,MMS22L
MCM6,GINS2
MCM6,DUT
MCM6,MCM5
MCM5,MCM6
MCM6,MCM8
MCM6,CCNA1
MCM6,PRC1
MCM6,SMARCA5
SMARCA5,MCM6
MCM6,CCNB3
MCM6,RIF1
MCM6,DTL
MCM6,POLE3
MCM6,GINS3
MCM6,NASP
MCM6,SMC2
MCM6,MCMBP
POLR1A,NIFK
POLR1D,NIFK
POLR1B,NIFK
DDX54,NIFK
POLR1E,NIFK
ZFP593,NIFK
ABT1,NIFK
PDCD11,NIFK
ZNRD1,NIFK
SSB,NIFK
REXO4,NIFK
TFCP2L1,ZFX
ZFX,TFCP2L1
TFCP2L1,KLF4
KLF4,TFCP2L1
NR5A2,H2AFJ
NR5A2,ESR1
ESR1,NR5A2
NR5A2,H2AFZ
NR5A2,HIST1H2BK
NR5A2,GBA2
NR5A2,HIST1H2BB
HIST1H2BB,NR5A2
NR5A2,H2AFV
NR5A2,H2AFX
NR5A2,HIST2H3B
NR5A2,HIST1H3F
NR5A2,HIST1H3E
NR5A2,HIST1H3D
NR5A2,HIST1H3C
NR5A2,HIST1H3B
NR5A2,HIST2H3C2
NR5A2,HIST2H3C1
NR5A2,ZFP217
ZFP217,NR5A2
NR5A2,SUMO1
NR5A2,HIST2H2BE
NR5A2,NCOA3
NCOA3,NR5A2
NR5A2,PIAS2
PIAS2,NR5A2
NR5A2,HIST1H2BA
NR5A2,PIAS1
PIAS1,NR5A2
NR5A2,HIST1H2BM
NR5A2,HIST2H2AA1
NR5A2,HIST1H2AL
NR5A2,HIST2H2AA2
NR5A2,H2AFB3
NR5A2,LOC102642045
NR5A2,H3F3C
NR5A2,H3F3B
NR5A2,GM12657
NR5A2,H3F3A
NR5A2,GM10257
NR5A2,H2AFB2
NR5A2,GM14920
YBX1,PKP1
FMR1,PKP1
STAT3,IL20
MTF1,CSRP1
BRCA2,UBE2T
RAPGEF3,RASSF5
GNRH1,AVPR1B
ELK4,SLC45A3
MAPK12,MYOG
MYOG,MYRF
MYOG,IGF1
MYOG,MYH3
MYOG,CHRND
MYOG,MYH2
MYOG,TCF12
MYOG,MEF2B
MYOG,SIX1
MYOG,TCF4
TCF4,MYOG
PAX7,MYOG
MYOG,MEF2A
MEF2A,MYOG
MAPK11,MYOG
MYOG,CDH15
MYOG,MYH1
MYOG,MEF2C
LHX4,ISL1
ISL1,LHX4
LHX4,GHRHR
LHX4,SLIT2
LHX4,TBX19
TBX19,LHX4
TMF1,STX6
DMP1,LAMC1
BMP4,LAMC1
HGF,LAMC1
MEN1,LAMC1
HGF,LAMC2
AHCTF1,CENPE
AHCTF1,GM4975
AHCTF1,NSL1
AHCTF1,DYNC1I1
AHCTF1,DYNC1I2
AHCTF1,DYNC1LI2
AHCTF1,DYNC1LI1
AHCTF1,STAG2
AHCTF1,CCNB1
AHCTF1,GM5593
AHCTF1,LOC102643276
AHCTF1,CKAP5
AHCTF1,PPP2R5C
AHCTF1,TPR
AHCTF1,PPP1CC
AHCTF1,GM5601
AHCTF1,CCNB2
AHCTF1,CDCA8
AHCTF1,WAPAL
BUB3,AHCTF1
AHCTF1,ZWINT
AHCTF1,NUP35
AHCTF1,NUP62
AHCTF1,NUP155
AHCTF1,MAD2L1
AHCTF1,LOC102641123
AHCTF1,DIAP2
AHCTF1,PPP2R1B
AHCTF1,PDS5A
AHCTF1,NUP93
AHCTF1,NUP50
AHCTF1,NUP214
AHCTF1,STAG1
AHCTF1,XPO1
AHCTF1,ERCC6L
AHCTF1,RPS27
AHCTF1,RPS27RT
AHCTF1,NUP98
AHCTF1,NUP205
AHCTF1,LOC102642944
AHCTF1,NUF2
AHCTF1,CENPF
AHCTF1,BUB1
AHCTF1,SPDL1
AHCTF1,PPP2R5A
AHCTF1,BC048507
AHCTF1,CENPU
AHCTF1,ESPL1
ESPL1,AHCTF1
AHCTF1,SMC1A
AHCTF1,DSN1
PARP1,NBN
PARP1,GTF2H2
GTF2H2,PARP1
PARP1,ITPKB
PARP1,POLD3
PARP1,POLD2
PARP1,CHEK2
PARP1,H2AFX
PARP1,RNF146
PARP1,CUL4B
PARP1,TOP1
PARP1,GAPDH
PARP1,GM20899
PARP1,GTF2H3
GTF2H3,PARP1
PARP1,RAD23B
PARP1,TRP53
TRP53,PARP1
PARP1,PARP2
PARP1,POLE4
PARP1,LIG1
PARP1,PIAS1
PIAS1,PARP1
PARP1,CASP9
PARP1,SMARCA4
SMARCA4,PARP1
PARP1,SSRP1
SSRP1,PARP1
PARP1,APEX1
APEX1,PARP1
PARP1,RFC3
PARP1,HSP90AA1
PARP1,RFC5
PARP1,GM8430
PARP1,RPS27A
PARP1,PIAS3
PIAS3,PARP1
PARP1,RBBP8
PARP1,CHD1L
PARP1,SMAD3
SMAD3,PARP1
PARP1,ANXA5
PARP1,LIG4
PARP1,ERCC2
ERCC2,PARP1
PARP1,CETN2
PARP1,SUMO1
PARP1,XPA
PARP1,BRCA2
BRCA2,PARP1
PARP1,ATM
ATM,PARP1
PARP1,LOC102641751
PARP1,UBE2I
PARP1,TIMELESS
TIMELESS,PARP1
PARP1,RFC1
RFC1,PARP1
PARP1,MAPK1
MAPK1,PARP1
PARP1,CDK7
PARP1,DDB2
DDB2,PARP1
PARP1,SMAD2
SMAD2,PARP1
PARP1,RPA2
PARP1,POLE3
PARP1,XPC
XPC,PARP1
PARP1,GTF2H5
PARP1,POLB
PARP1,CHEK1
PARP1,MAPK3
MAPK3,PARP1
PARP1,POLQ
PARP1,SIRT1
MIXL1,T
T,MIXL1
MIXL1,EOMES
EOMES,MIXL1
MIXL1,TBX6
TBX6,MIXL1
MIXL1,FOXA2
FOXA2,MIXL1
BLZF1,ACBD3
TUBA1A,SDCCAG8
POLR1A,NVL
DDX54,NVL
POLR1B,NVL
EPO,SPTA1
GATA1,SPTA1
KLF1,SPTA1
SOS1,SPTA1
ANKRD6,VANGL2
WNT5A,VANGL2
TAF6L,TADA1
TAF12,TADA1
TAF10,TADA1
TADA3,TADA1
TAF5L,TADA1
TRRAP,TADA1
RBBP7,DCAF6
COPS2,DCAF6
DDB2,DCAF6
TBX19,LHX3
LHX3,TBX19
TBX19,HESX1
HESX1,TBX19
TBX19,PROP1
PROP1,TBX19
GNRH1,XCL1
BLZF1,MAPK1
MAPK1,BLZF1
BLZF1,GOLGA5
BLZF1,TMED3
BLZF1,CCDC181
BLZF1,TMED7
BLZF1,MAPK3
MAPK3,BLZF1
BLZF1,GORASP1
IFNG,SELL
FOXP3,SELL
ABL1,ABL2
WT1,NPHS2
DOT1L,SMYD2
ESRRG,NRIP1
NRIP1,ESRRG
