Gene1,Gene2,Type
GABPB1,GABPA,1
GABPB1,YAF2,1
GATA4,FOS,1
GATA4,MEF2C,1
GATA4,NFATC4,1
GATA4,SRF,1
GATA6,HHEX,1
GLI1,FOXA2,1
GLI1,GLI2,1
GLI1,ZIC2,1
GLI2,CREB1,1
GLI2,GLI1,1
GLI2,ZIC2,1
GMEB1,SMAD1,1
GMEB1,SMAD3,1
GTF2E1,TBP,1
GTF2I,HDAC3,1
GTF2I,MYC,1
GTF2I,NFKB2,1
GTF2I,SRF,1
GTF2I,YY1,1
GTF3A,GTF3C2,1
GTF3C2,GTF3A,1
HDAC3,EED,1
HDAC3,KLF6,1
HDAC3,RELA,1
HDAC3,THAP11,1
HDAC3,TP53,1
HDAC3,YY1,1
HES1,FANCA,1
HES1,FANCL,1
HES1,ID2,1
HES1,ID3,1
HHEX,GATA6,1
HHEX,JUN,1
HMG20B,PHF21A,1
HMGA1,CDK1,1
HMGA1,ELF1,1
HMGA1,IRF1,1
HMGA1,JUN,1
HMGA1,RARG,1
HMGA1,RXRA,1
HMGA1,SRF,1
HMGA2,CDK1,1
HMGA2,NFKB1,1
HMGA2,RELA,1
HMGA2,SMAD3,1
HMGB2,POU2F1,1
HMGB2,POU5F1,1
HMGB2,TP53,1
HMGN3,THRB,1
HNF1B,ATF1,1
HNF4A,AAMP,1
HNF4A,AASS,1
HNF4A,ACADVL,1
HNF4A,ACOX2,1
HNF4A,ACY1,1
HNF4A,AIG1,1
HNF4A,AMBP,1
HNF4A,APOA4,1
HNF4A,APOC2,1
HNF4A,ARID5B,1
HNF4A,ARL6IP6,1
HNF4A,ATF4,1
HNF4A,ATL2,1
HNF4A,AURKA,1
HNF4A,BCKDK,1
HNF4A,BCL11A,1
HNF4A,BCL6,1
HNF4A,BPHL,1
HNF4A,C11orf95,1
HNF4A,C1GALT1,1
HNF4A,CBR1,1
HNF4A,CCS,1
HNF4A,CDC6,1
HNF4A,CEBPA,1
HNF4A,COQ5,1
HNF4A,CRABP2,1
HNF4A,CREB3L3,1
HNF4A,CRYZL1,1
HNF4A,CUEDC2,1
HNF4A,CXXC4,1
HNF4A,DCLRE1C,1
HNF4A,DDIT3,1
HNF4A,DNPEP,1
HNF4A,DPF3,1
HNF4A,E2F5,1
HNF4A,ECHDC2,1
HNF4A,ECI2,1
HNF4A,EHBP1,1
HNF4A,ELF1,1
HNF4A,ELF3,1
HNF4A,ENO2,1
HNF4A,EPHX2,1
HNF4A,EXOSC9,1
HNF4A,F10,1
HNF4A,FAM200B,1
HNF4A,FGB,1
HNF4A,FOXA2,1
HNF4A,FOXO1,1
HNF4A,FOXP1,1
HNF4A,FTSJ2,1
HNF4A,GALE,1
HNF4A,GALK1,1
HNF4A,GMNN,1
HNF4A,GRHL1,1
HNF4A,GSN,1
HNF4A,HACL1,1
HNF4A,HOOK2,1
HNF4A,HP,1
HNF4A,HSD17B11,1
HNF4A,INSIG2,1
HNF4A,JUND,1
HNF4A,KDM2A,1
HNF4A,KLF6,1
HNF4A,LAMB2,1
HNF4A,LEFTY1,1
HNF4A,LGALS2,1
HNF4A,LRR1,1
HNF4A,LTV1,1
HNF4A,MAF,1
HNF4A,MBNL2,1
HNF4A,MDK,1
HNF4A,MECR,1
HNF4A,MEP1A,1
HNF4A,MGST2,1
HNF4A,MRPL2,1
HNF4A,MTFP1,1
HNF4A,MTUS1,1
HNF4A,MXI1,1
HNF4A,NCOA1,1
HNF4A,NEK2,1
HNF4A,NEK3,1
HNF4A,NFATC2,1
HNF4A,NR1H3,1
HNF4A,NR2F2,1
HNF4A,NR2F6,1
HNF4A,PATZ1,1
HNF4A,PDZK1,1
HNF4A,PFKM,1
HNF4A,PHF5A,1
HNF4A,PLA2G12B,1
HNF4A,PLK2,1
HNF4A,PLSCR1,1
HNF4A,PON2,1
HNF4A,PSMF1,1
HNF4A,PTGR1,1
HNF4A,PYGL,1
HNF4A,RARA,1
HNF4A,RARG,1
HNF4A,RBP2,1
HNF4A,REST,1
HNF4A,RFX7,1
HNF4A,RIN2,1
HNF4A,RREB1,1
HNF4A,RXRB,1
HNF4A,S100A13,1
HNF4A,SGK1,1
HNF4A,SLC1A3,1
HNF4A,SLC2A4RG,1
HNF4A,SLC39A5,1
HNF4A,SMAD3,1
HNF4A,SP1,1
HNF4A,SREBF2,1
HNF4A,STAT2,1
HNF4A,SUCLA2,1
HNF4A,TAGLN2,1
HNF4A,TAOK3,1
HNF4A,TCF7L1,1
HNF4A,TFDP2,1
HNF4A,TGIF1,1
HNF4A,TK1,1
HNF4A,TNFRSF12A,1
HNF4A,TOP2A,1
HNF4A,TP53,1
HNF4A,TPGS2,1
HNF4A,TTC9C,1
HNF4A,TTR,1
HNF4A,UNC93A,1
HNF4A,USP39,1
HNF4A,YEATS4,1
HNF4A,ZNF214,1
HNF4A,ZNF219,1
HNF4A,ZNF441,1
HNF4A,ZNF443,1
HNF4A,ZNF555,1
HNF4A,ZNF567,1
HNF4A,ZNF589,1
HSF2,FASTKD2,1
HSF2,HIVEP2,1
HSF2,JUN,1
HSF2,KIN,1
HSF2,KNTC1,1
HSF2,MRPL2,1
HSF2,NCAPG,1
HSF2,NNAT,1
HSF2,SMAD1,1
HSF2,TTC9C,1
HSF2,ZBTB20,1
HSF2,ZFHX2,1
ID2,ELK4,1
ID2,HES1,1
ID2,TCF12,1
ID2,TCF3,1
ID2,TCF4,1
ID3,ELK4,1
ID3,HES1,1
ID3,TCF12,1
ID3,TCF4,1
ING3,NR1H2,1
ING3,NR1H3,1
IRF1,ACTC1,1
IRF1,APOA2,1
IRF1,ATF3,1
IRF1,BCL11A,1
IRF1,BST2,1
IRF1,C11orf1,1
IRF1,DLG1,1
IRF1,DPCD,1
IRF1,E2F3,1
IRF1,EPAS1,1
IRF1,ESRRG,1
IRF1,ETV4,1
IRF1,EXTL2,1
IRF1,F3,1
IRF1,FBXO22,1
IRF1,FLRT2,1
IRF1,FOSL2,1
IRF1,GEMIN7,1
IRF1,GRHL1,1
IRF1,HIVEP2,1
IRF1,HMGA1,1
IRF1,HSDL2,1
IRF1,IRF9,1
IRF1,ISG15,1
IRF1,L3MBTL3,1
IRF1,M6PR,1
IRF1,MEF2C,1
IRF1,NFKB1,1
IRF1,OTX2,1
IRF1,PAX6,1
IRF1,PIK3R1,1
IRF1,RCAN1,1
IRF1,RELA,1
IRF1,RHOBTB3,1
IRF1,SALL1,1
IRF1,SERPINI1,1
IRF1,SLC38A2,1
IRF1,SOX6,1
IRF1,SP8,1
IRF1,TCF4,1
IRF1,TGIF1,1
IRF1,TMEM69,1
IRF1,TOM1L1,1
IRF1,TRIAP1,1
IRF1,ZFHX3,1
IRF1,ZNF608,1
IRF2,NFKB1,1
IRF2,RELA,1
IRF3,PIN1,1
IRF3,RELA,1
IRF7,AAMP,1
IRF7,ADNP,1
IRF7,BST2,1
IRF7,COA5,1
IRF7,CXCR4,1
IRF7,DDIT3,1
IRF7,DPCD,1
IRF7,E2F3,1
IRF7,EFTUD2,1
IRF7,EPSTI1,1
IRF7,ESRRG,1
IRF7,EXTL2,1
IRF7,GALM,1
IRF7,IFITM3,1
IRF7,IRF2,1
IRF7,IRF3,1
IRF7,ISG15,1
IRF7,KLHL7,1
IRF7,MITF,1
IRF7,NME7,1
IRF7,PITX2,1
IRF7,PNPT1,1
IRF7,RAD51AP1,1
IRF7,RIOK2,1
IRF7,SALL1,1
IRF7,SNX14,1
IRF7,SP8,1
IRF7,SPP1,1
IRF7,TCF12,1
IRF7,ZBTB20,1
IRF7,ZNF691,1
IRF9,STAT2,1
IRF9,STAT4,1
IRF9,STAT5B,1
IRF9,STAT6,1
JUN,ACADVL,1
JUN,AIMP2,1
JUN,ANLN,1
JUN,ANXA3,1
JUN,APOC1,1
JUN,APTX,1
JUN,ARID5B,1
JUN,ARL15,1
JUN,ASPH,1
JUN,ATF1,1
JUN,ATF4,1
JUN,ATP1B1,1
JUNB,ACADVL,1
JUNB,ANXA3,1
JUNB,ATF1,1
JUNB,ATP1B1,1
JUN,BAZ2A,1
JUNB,BAZ2A,1
JUNB,BCL6,1
JUNB,BHLHE40,1
JUNB,BRCA1,1
JUNB,BRD8,1
JUNB,C10orf82,1
JUNB,CAMTA1,1
JUNB,CAPN12,1
JUN,BCL6,1
JUNB,CLOCK,1
JUNB,CRABP2,1
JUNB,CSRNP1,1
JUNB,DRAP1,1
JUNB,EFTUD2,1
JUNB,EIF3J,1
JUNB,F3,1
JUNB,FOS,1
JUNB,FOSB,1
JUNB,FOSL1,1
JUNB,FOSL2,1
JUNB,GATA4,1
JUNB,GRPR,1
JUNB,HDAC3,1
JUN,BHLHE40,1
JUNB,HOOK2,1
JUNB,ICA1,1
JUNB,JRK,1
JUNB,KAT7,1
JUNB,KDM2A,1
JUNB,KLF5,1
JUNB,MAD2L1BP,1
JUNB,MYO1E,1
JUNB,NEDD4L,1
JUNB,PIM2,1
JUNB,RABGAP1L,1
JUNB,RARA,1
JUNB,RARG,1
JUNB,RBP4,1
JUN,BRD8,1
JUNB,RXRB,1
JUNB,SALL1,1
JUNB,SMAD3,1
JUNB,SOX9,1
JUN,BST2,1
JUNB,STAT5B,1
JUNB,SYTL2,1
JUNB,TCF3,1
JUNB,THAP10,1
JUNB,TNNI3,1
JUNB,TOPORS,1
JUNB,TUBB6,1
JUNB,WDR13,1
JUNB,ZNF207,1
JUNB,ZNF532,1
JUNB,ZNF574,1
JUN,C10orf82,1
JUN,C3orf14,1
JUN,CAMK2D,1
JUN,CAMTA1,1
JUN,CAPG,1
JUN,CAPN12,1
JUN,CCDC126,1
JUN,CD9,1
JUN,CDK4,1
JUN,CLOCK,1
JUN,CRABP2,1
JUN,CREB3L4,1
JUN,CSRNP1,1
JUND,ACADVL,1
JUND,ANXA3,1
JUND,ATF1,1
JUND,ATF3,1
JUND,ATP1B1,1
JUND,BAZ2A,1
JUND,BHLHE40,1
JUND,BRCA1,1
JUND,BRD8,1
JUND,C10orf82,1
JUND,CAMTA1,1
JUND,CAPN12,1
JUND,CLOCK,1
JUND,CRABP2,1
JUND,CSRNP1,1
JUND,DDIT3,1
JUND,DRAP1,1
JUND,EFTUD2,1
JUND,EIF3J,1
JUND,FOS,1
JUND,FOSB,1
JUND,FOSL2,1
JUND,GATA4,1
JUND,GRPR,1
JUND,HDAC3,1
JUND,HOOK2,1
JUN,DHRS3,1
JUND,ICA1,1
JUND,JRK,1
JUND,KAT7,1
JUND,KDM2A,1
JUND,KLF5,1
JUND,MAD2L1BP,1
JUND,MYO1E,1
JUND,NEDD4L,1
JUN,DPCD,1
JUND,PIM2,1
JUND,RABGAP1L,1
JUN,DRAP1,1
JUND,RARA,1
JUND,RARG,1
JUND,RBP4,1
JUND,RXRB,1
JUND,SALL1,1
JUND,SMAD3,1
JUND,SOX9,1
JUND,STAT5B,1
JUND,SYTL2,1
JUND,TBP,1
JUND,TCF3,1
JUND,THAP10,1
JUND,TNNI3,1
JUND,TOPORS,1
JUND,TUBB6,1
JUND,WDR13,1
JUND,ZNF207,1
JUND,ZNF532,1
JUND,ZNF574,1
JUN,ECSIT,1
JUN,EFTUD2,1
JUN,EGR1,1
JUN,EIF3J,1
JUN,ELF1,1
JUN,ELF3,1
JUN,ELOF1,1
JUN,EPSTI1,1
JUN,ERCC1,1
JUN,ETV5,1
JUN,FLRT2,1
JUN,FOS,1
JUN,FOSB,1
JUN,FOSL2,1
JUN,GATA4,1
JUN,GPBP1,1
JUN,GRPR,1
JUN,GYG1,1
JUN,HDAC3,1
JUN,HHEX,1
JUN,HMBS,1
JUN,HMGA1,1
JUN,HOOK2,1
JUN,HSF2,1
JUN,ICA1,1
JUN,IDI1,1
JUN,IMP4,1
JUN,ITIH4,1
JUN,JRK,1
JUN,JUND,1
JUN,KAT7,1
JUN,KDM2A,1
JUN,KLF5,1
JUN,KRT19,1
JUN,LAMC1,1
JUN,LCP1,1
JUN,LIFR,1
JUN,MAD2L1BP,1
JUN,MAF,1
JUN,MAFB,1
JUN,MAFF,1
JUN,METTL17,1
JUN,MLF1,1
JUN,MPZL3,1
JUN,MRPS11,1
JUN,MRPS22,1
JUN,MT2A,1
JUN,MTFP1,1
JUN,MXD1,1
JUN,MXI1,1
JUN,MYO1E,1
JUN,NAA16,1
JUN,NCOA1,1
JUN,NEDD1,1
JUN,NEDD4L,1
JUN,NFIL3,1
JUN,NR2F6,1
JUN,NR3C1,1
JUN,NUPL2,1
JUN,NVL,1
JUN,PAX6,1
JUN,PEG3,1
JUN,PIM2,1
JUN,PIN1,1
JUN,PLAA,1
JUN,PLCD1,1
JUN,PLK2,1
JUN,POGK,1
JUN,PPFIBP2,1
JUN,PSAT1,1
JUN,RAB25,1
JUN,RABGAP1L,1
JUN,RAI14,1
JUN,RBP4,1
JUN,RBPJ,1
JUN,RCAN1,1
JUN,RELA,1
JUN,RFX5,1
JUN,RGS2,1
JUN,RRM2,1
JUN,RXRB,1
JUN,SAAL1,1
JUN,SALL1,1
JUN,SEC22C,1
JUN,SKIL,1
JUN,SLC7A3,1
JUN,SMAD3,1
JUN,SNAPC5,1
JUN,SOX9,1
JUN,SP1,1
JUN,SPAG5,1
JUN,SPP1,1
JUN,STAT4,1
JUN,STAT5B,1
JUN,STAT6,1
JUN,STAU2,1
JUN,SYTL2,1
JUN,TAGLN2,1
JUN,TBC1D15,1
JUN,TBP,1
JUN,TCF3,1
JUN,TCF4,1
JUN,TFCP2,1
JUN,TFE3,1
JUN,TFRC,1
JUN,TGIF1,1
JUN,THAP10,1
JUN,THAP4,1
JUN,THAP9,1
JUN,THOC1,1
JUN,TIMP1,1
JUN,TM2D2,1
JUN,TNFRSF12A,1
JUN,TNNI3,1
JUN,TOP2A,1
JUN,TOPORS,1
JUN,TPM2,1
JUN,TUBB6,1
JUN,WDR13,1
JUN,YWHAH,1
JUN,ZBTB11,1
JUN,ZBTB20,1
JUN,ZBTB37,1
JUN,ZBTB39,1
JUN,ZFX,1
JUN,ZIM2,1
JUN,ZKSCAN1,1
JUN,ZNF138,1
JUN,ZNF184,1
JUN,ZNF207,1
JUN,ZNF217,1
JUN,ZNF219,1
JUN,ZNF511,1
JUN,ZNF512,1
JUN,ZNF526,1
JUN,ZNF532,1
JUN,ZNF562,1
JUN,ZNF574,1
JUN,ZNF860,1
JUN,ZNF92,1
KAT7,CALCOCO2,1
KAT7,CEP70,1
KAT7,HOOK2,1
KAT7,POLB,1
KDM2A,SMAD3,1
KLF5,NFKB1,1
KLF5,RARA,1
KLF6,HDAC3,1
KLF6,SP1,1
KLF6,TP53,1
KNTC1,ZWILCH,1
MAFB,JUN,1
MAF,ETS1,1
MAF,FOS,1
MAF,JUN,1
MAF,SOX9,1
MAZ,BPTF,1
MCM3,CDC5L,1
MCM3,CDC6,1
MCM3,HAUS1,1
MCM3,MCM4,1
MCM3,MCM5,1
MCM3,MCM6,1
MCM3,MCM7,1
MCM3,ORC4,1
MCM3,ORC5,1
MCM3,PLK1,1
MCM4,CDC5L,1
MCM4,CDK1,1
MCM4,MCM3,1
MCM4,MCM6,1
MCM4,MCM7,1
MCM4,ORC4,1
MCM4,ORC5,1
MCM5,CDC5L,1
MCM5,MCM3,1
MCM5,MCM7,1
MCM5,ORC4,1
MCM5,ORC5,1
MCM6,GMNN,1
MCM6,MCM3,1
MCM6,MCM4,1
MCM6,MCM7,1
MCM6,ORC4,1
MCM6,ORC5,1
MCM7,CCNH,1
MCM7,CDC6,1
MCM7,MCM3,1
MCM7,MCM4,1
MCM7,MCM5,1
MCM7,MCM6,1
MCM7,ORC4,1
MCM7,ORC5,1
MCM7,PLK1,1
MED21,BRCA1,1
MED21,THRB,1
MEF2C,APOA2,1
MEF2C,ATP2C1,1
MEF2C,CCNB1,1
MEF2C,CDK1,1
MEF2C,CREB3,1
MEF2C,GATA4,1
MEF2C,NUP88,1
MEF2C,SP1,1
MIS18BP1,SP1,1
MITF,OTX2,1
MITF,PATZ1,1
MITF,PAX6,1
MITF,TFE3,1
MLXIPL,NIF3L1,1
MTF2,SMAD3,1
MXD1,MYC,1
MXD1,MYCN,1
MXI1,ACAA1,1
MXI1,ACADSB,1
MXI1,ACOT7,1
MXI1,ACTL6A,1
MXI1,ACY1,1
MXI1,ADNP,1
MXI1,ADNP2,1
MXI1,ADSL,1
MXI1,AGTRAP,1
MXI1,AIG1,1
MXI1,AIMP2,1
MXI1,ALG6,1
MXI1,ANAPC7,1
MXI1,ANXA4,1
MXI1,APEH,1
MXI1,APOC1,1
MXI1,ARID3A,1
MXI1,ARL15,1
MXI1,ASL,1
MXI1,ATF1,1
MXI1,ATG5,1
MXI1,ATIC,1
MXI1,ATP1B1,1
MXI1,ATP1B3,1
MXI1,ATP6V1C1,1
MXI1,ATPAF2,1
MXI1,BATF3,1
MXI1,BCKDK,1
MXI1,BCL6,1
MXI1,BHLHE40,1
MXI1,BID,1
MXI1,BRIX1,1
MXI1,BUB1B,1
MXI1,C11orf1,1
MXI1,C12orf10,1
MXI1,C12orf29,1
MXI1,C19orf48,1
MXI1,CAMTA1,1
MXI1,CAPG,1
MXI1,CBR1,1
MXI1,CCDC126,1
MXI1,CCDC169,1
MXI1,CCNB1,1
MXI1,CDK4,1
MXI1,CDK5,1
MXI1,CDK5RAP3,1
MXI1,CEBPA,1
MXI1,CENPE,1
MXI1,CENPF,1
MXI1,CFLAR,1
MXI1,CHTF18,1
MXI1,CLUAP1,1
MXI1,CMC1,1
MXI1,COMMD10,1
MXI1,COMMD3,1
MXI1,CPSF3,1
MXI1,CRABP2,1
MXI1,CUX1,1
MXI1,DCAF13,1
MXI1,DCTPP1,1
MXI1,DHCR7,1
MXI1,DKC1,1
MXI1,DLG1,1
MXI1,DNAJB9,1
MXI1,DPAGT1,1
MXI1,DPH5,1
MXI1,DRAP1,1
MXI1,DTYMK,1
MXI1,DZIP1,1
MXI1,E2F3,1
MXI1,EBNA1BP2,1
MXI1,ECSIT,1
MXI1,EEA1,1
MXI1,EFCAB11,1
MXI1,EFNA1,1
MXI1,EFTUD2,1
MXI1,EIF2B3,1
MXI1,EIF2B5,1
MXI1,EIF3J,1
MXI1,EMC2,1
MXI1,ETV1,1
MXI1,ETV4,1
MXI1,EXOSC2,1
MXI1,EXPH5,1
MXI1,EXTL2,1
MXI1,FANCD2,1
MXI1,FASTKD2,1
MXI1,FBL,1
MXI1,FKBP11,1
MXI1,FLAD1,1
MXI1,FOXH1,1
MXI1,FOXJ3,1
MXI1,FOXP4,1
MXI1,G6PC3,1
MXI1,GABPA,1
MXI1,GEMIN7,1
MXI1,GMNN,1
MXI1,GMPPA,1
MXI1,GPBP1L1,1
MXI1,GPN3,1
MXI1,GTF3A,1
MXI1,HDAC3,1
MXI1,HDHD1,1
MXI1,HERPUD1,1
MXI1,HES1,1
MXI1,HHEX,1
MXI1,HIF3A,1
MXI1,HINFP,1
MXI1,HMGA1,1
MXI1,HMGA2,1
MXI1,HMGN4,1
MXI1,HOOK2,1
MXI1,HSD17B14,1
MXI1,HSD17B7,1
MXI1,HSF2,1
MXI1,ICA1,1
MXI1,IMP4,1
MXI1,IRF2,1
MXI1,IRF9,1
MXI1,ISG20,1
MXI1,JUNB,1
MXI1,JUND,1
MXI1,KIAA0586,1
MXI1,KLF3,1
MXI1,LAPTM4B,1
MXI1,LCMT1,1
MXI1,LDHA,1
MXI1,MCM7,1
MXI1,MCRS1,1
MXI1,MEST,1
MXI1,METTL17,1
MXI1,MLXIPL,1
MXI1,MPHOSPH6,1
MXI1,MRFAP1L1,1
MXI1,MRPL15,1
MXI1,MRPL48,1
MXI1,MRPS22,1
MXI1,MRPS27,1
MXI1,MT1E,1
MXI1,MTAP,1
MXI1,MTFP1,1
MXI1,MTHFD1,1
MXI1,MTUS1,1
MXI1,MXD1,1
MXI1,MYNN,1
MXI1,MYO10,1
MXI1,NAA50,1
MXI1,NARS2,1
MXI1,NDUFAF4,1
MXI1,NEDD1,1
MXI1,NFIB,1
MXI1,NFIL3,1
MXI1,NME1,1
MXI1,NME2,1
MXI1,NOL11,1
MXI1,NR1D2,1
MXI1,NR2F2,1
MXI1,NR6A1,1
MXI1,NSMAF,1
MXI1,NT5DC2,1
MXI1,NTHL1,1
MXI1,NUP37,1
MXI1,PAK1IP1,1
MXI1,PARPBP,1
MXI1,PATZ1,1
MXI1,PCCA,1
MXI1,PFKM,1
MXI1,PGAP2,1
MXI1,PKNOX1,1
MXI1,PLAC8,1
MXI1,PLAGL1,1
MXI1,PLIN2,1
MXI1,PLK1,1
MXI1,POLE4,1
MXI1,POLI,1
MXI1,PPFIBP2,1
MXI1,PPP2R3C,1
MXI1,PRIM2,1
MXI1,PRKCE,1
MXI1,PUS7L,1
MXI1,QTRTD1,1
MXI1,RABEPK,1
MXI1,RAD1,1
MXI1,RAD54L,1
MXI1,RAI14,1
MXI1,RANGRF,1
MXI1,RBM18,1
MXI1,RFC4,1
MXI1,RFX5,1
MXI1,RFX7,1
MXI1,RGS2,1
MXI1,RHOBTB3,1
MXI1,RHOG,1
MXI1,RIOK1,1
MXI1,RLF,1
MXI1,RNF138,1
MXI1,RRM2,1
MXI1,RSU1,1
MXI1,RXRB,1
MXI1,S100A6,1
MXI1,SATB2,1
MXI1,SERPINI1,1
MXI1,SGOL1,1
MXI1,SHMT2,1
MXI1,SLC38A9,1
MXI1,SMAD3,1
MXI1,SNAPC5,1
MXI1,SNX8,1
MXI1,STAT5B,1
MXI1,STMN1,1
MXI1,SUPV3L1,1
MXI1,SUV39H2,1
MXI1,TAGLN2,1
MXI1,TBX3,1
MXI1,TCF12,1
MXI1,TCFL5,1
MXI1,TEAD4,1
MXI1,TFDP1,1
MXI1,TFRC,1
MXI1,THAP4,1
MXI1,THAP5,1
MXI1,THY1,1
MXI1,TIGD2,1
MXI1,TIMM50,1
MXI1,TKT,1
MXI1,TMEM126B,1
MXI1,TMEM69,1
MXI1,TMF1,1
MXI1,TNFRSF12A,1
MXI1,TPM2,1
MXI1,TRIP13,1
MXI1,TRNT1,1
MXI1,TSN,1
MXI1,TTI2,1
MXI1,UBE2C,1
MXI1,UCHL5,1
MXI1,UCP2,1
MXI1,UTP18,1
MXI1,UTP23,1
MXI1,VTN,1
MXI1,WDR3,1
MXI1,WDR43,1
MXI1,WDR75,1
MXI1,WIPI1,1
MXI1,XBP1,1
MXI1,YAF2,1
MXI1,YBX1,1
MXI1,ZBTB24,1
MXI1,ZBTB37,1
MXI1,ZC3H8,1
MXI1,ZFP62,1
MXI1,ZFP64,1
MXI1,ZNF114,1
MXI1,ZNF146,1
MXI1,ZNF202,1
MXI1,ZNF239,1
MXI1,ZNF24,1
MXI1,ZNF317,1
MXI1,ZNF485,1
MXI1,ZNF496,1
MXI1,ZNF566,1
MXI1,ZNF57,1
MXI1,ZNF573,1
MXI1,ZNF581,1
MXI1,ZNF587B,1
MXI1,ZNF589,1
MXI1,ZNF626,1
MXI1,ZNF8,1
MXI1,ZNF800,1
MXI1,ZNF814,1
MXI1,ZNF860,1
MXI1,ZSCAN2,1
MYC,AARSD1,1
MYC,ABRACL,1
MYC,ACADSB,1
MYC,ACOT7,1
MYC,ACTL6A,1
MYC,ACY1,1
MYC,ADM,1
MYC,ADNP,1
MYC,ADSL,1
MYC,AGTRAP,1
MYC,AHSG,1
MYC,AIG1,1
MYC,AIMP2,1
MYC,ALDH9A1,1
MYC,AMBP,1
MYC,ANAPC7,1
MYC,ANLN,1
MYC,ANP32E,1
MYC,APEH,1
MYC,APOC1,1
MYC,ARHGAP26,1
MYC,ARID3A,1
MYC,ARL15,1
MYC,ASPH,1
MYC,ATF1,1
MYC,ATF4,1
MYC,ATG5,1
MYC,ATIC,1
MYC,ATP1B1,1
MYC,ATP1B3,1
MYC,ATPAF2,1
MYC,B4GALT3,1
MYC,BATF3,1
MYC,BCL11B,1
MYC,BCS1L,1
MYC,BHLHE40,1
MYC,BID,1
MYC,BIRC5,1
MYC,BLVRA,1
MYC,BPTF,1
MYC,BRCA1,1
MYC,BRCA2,1
MYC,BRIX1,1
MYC,BZW2,1
MYC,C11orf1,1
MYC,C12orf10,1
MYC,C12orf29,1
MYC,C19orf48,1
MYC,C1GALT1,1
MYC,C22orf29,1
MYC,C3orf17,1
MYC,C5orf22,1
MYC,CAMTA1,1
MYC,CBR1,1
MYC,CCDC126,1
MYC,CCDC169,1
MYC,CCDC66,1
MYC,CCKBR,1
MYC,CCNH,1
MYC,CDC6,1
MYC,CDK1,1
MYC,CDK5,1
MYC,CDK5RAP3,1
MYC,CEBPZ,1
MYC,CENPF,1
MYC,CENPK,1
MYC,CENPN,1
MYC,CEP63,1
MYC,CIDEB,1
MYC,CKS1B,1
MYC,CKS2,1
MYC,CLDN4,1
MYC,CLUAP1,1
MYC,CMC1,1
MYC,COMMD10,1
MYC,COMMD3,1
MYC,COPS3,1
MYC,CPSF4,1
MYC,CRAT,1
MYC,CREB1,1
MYC,CREB3L4,1
MYC,CTSC,1
MYC,CXXC1,1
MYC,DCAF13,1
MYC,DCTN3,1
MYC,DCTPP1,1
MYC,DDHD1,1
MYC,DDIT3,1
MYC,DDX39A,1
MYC,DEPDC7,1
MYC,DHCR7,1
MYC,DKC1,1
MYC,DLG1,1
MYC,DMTF1,1
MYC,DNPEP,1
MYC,DPAGT1,1
MYC,DPH5,1
MYC,DRAP1,1
MYC,DTYMK,1
MYC,DUT,1
MYC,DZIP1,1
MYC,E2F2,1
MYC,E2F5,1
MYC,ECSIT,1
MYC,EEA1,1
MYC,EEF1E1,1
MYC,EFNA1,1
MYC,EFTUD2,1
MYC,EIF2B1,1
MYC,EIF2B3,1
MYC,EIF2B5,1
MYC,EIF3J,1
MYC,ELF3,1
MYC,ELOF1,1
MYC,ELP2,1
MYC,ENO2,1
MYC,ESRRG,1
MYC,ETV1,1
MYC,ETV4,1
MYC,EXOSC1,1
MYC,EXOSC2,1
MYC,EXTL2,1
MYC,FAIM,1
MYC,FAM184A,1
MYC,FANCA,1
MYC,FANCD2,1
MYC,FASTKD3,1
MYC,FEN1,1
MYC,FIBP,1
MYC,FKBP11,1
MYC,FLAD1,1
MYC,FOSL1,1
MYC,FOXA1,1
MYC,FOXH1,1
MYC,FOXJ3,1
MYC,FOXN3,1
MYC,FOXP1,1
MYC,FOXP4,1
MYC,G6PC3,1
MYC,GABPA,1
MYC,GABPB1,1
MYC,GAL,1
MYC,GEMIN7,1
MYC,GGCT,1
MYC,GLA,1
MYC,GMNN,1
MYC,GMPPA,1
MYC,GPBP1L1,1
MYC,GPN3,1
MYC,GTF2I,1
MYC,GTF3A,1
MYC,GTF3C2,1
MYC,GYG1,1
MYC,HDAC3,1
MYC,HDHD1,1
MYC,HERPUD1,1
MYC,HES1,1
MYC,HIF3A,1
MYC,HMBS,1
MYC,HMGA1,1
MYC,HMGN4,1
MYC,HMMR,1
MYC,ICA1,1
MYC,ID3,1
MYC,IDH3B,1
MYC,IFITM2,1
MYC,IFITM3,1
MYC,IFNGR1,1
MYC,IMP4,1
MYC,IQGAP2,1
MYC,IRF2,1
MYC,IRF3,1
MYC,IRF9,1
MYC,ISG20,1
MYC,ITGB3BP,1
MYC,JUN,1
MYC,JUND,1
MYC,KIAA0586,1
MYC,KIF20B,1
MYC,KLHDC2,1
MYC,LACTB2,1
MYC,LAMB2,1
MYC,LAMC1,1
MYC,LAPTM4B,1
MYC,LCMT1,1
MYC,LGALS1,1
MYC,M6PR,1
MYC,MAD2L1,1
MYC,MAFF,1
MYC,MBD4,1
MYC,MBD6,1
MYC,MCM3,1
MYC,MCM5,1
MYC,MCM7,1
MYC,MEST,1
MYC,METTL3,1
MYC,MLH1,1
MYC,MPHOSPH6,1
MYC,MPHOSPH9,1
MYC,MRPL15,1
MYC,MRPL16,1
MYC,MRPL48,1
MYC,MRPS2,1
