Gene1,Gene2,Type
TEAD4,ZBTB32,1
TEAD4,GATM,1
TEAD4,TBCK,1
TEAD4,ACSS3,1
TEAD4,NDFIP2,1
TEAD4,TFCP2,1
TEAD4,ISCA1,1
TEAD4,SLC29A1,1
TEAD4,DOCK7,1
TEAD4,CELF2,1
TEAD4,ZNF502,1
TEAD4,OTX2,1
TEAD4,SAMD8,1
TEAD4,GABRB3,1
TEAD4,CDH11,1
TEAD4,ZNF621,1
TEAD4,FEZ1,1
TEAD4,ZNF829,1
TEAD4,HLA-DRB1,1
TEAD4,COMMD8,1
TEAD4,KLF7,1
TEAD4,SCLT1,1
TEAD4,PMP22,1
TEAD4,PHF21A,1
TEAD4,EGR2,1
TEAD4,WDHD1,1
TEAD4,PRKD1,1
TEAD4,GOLGA5,1
TEAD4,EHD3,1
TEAD4,CER1,1
TEAD4,S1PR3,1
TEAD4,CYP26A1,1
TEAD4,FBXL5,1
TEAD4,PPARA,1
TEAD4,CCDC66,1
TEAD4,SKA3,1
TEAD4,SLC6A15,1
TEAD4,MECOM,1
TEAD4,SH3BGRL,1
TEAD4,MMP16,1
TEAD4,ZNF521,1
TEAD4,ZNF883,1
TEAD4,ZNF781,1
TEAD4,SALL2,1
TEAD4,ENPP1,1
TEAD4,FBN1,1
TEAD4,CLGN,1
TEAD4,KIT,1
TEAD4,ZNF582,1
TEAD4,EPHA4,1
TEAD4,UBE2D1,1
TEAD4,ALG6,1
TEAD4,PENK,1
TEAD4,SH3BP5,1
TEAD4,TMEM131,1
TEAD4,BHLHE41,1
TEAD4,BMP4,1
TEAD4,FOXK1,1
TEAD4,ZNF732,1
TEAD4,MIXL1,1
TEAD4,ZNF585B,1
TEAD4,SIX6,1
TEAD4,ZNF345,1
TEAD4,ACVR2A,1
TEAD4,SNAI2,1
TEAD4,ZNF706,1
TEAD4,COL4A2,1
TEAD4,COL4A1,1
TEAD4,RBM24,1
TEAD4,PMS1,1
TEAD4,KDR,1
TEAD4,EPB41L3,1
TEAD4,EMB,1
TEAD4,NANOG,1
TEAD4,TFDP1,1
TEAD4,NR2E1,1
TEAD4,FOXJ1,1
TEAD4,ZNF418,1
TEAD4,RFX4,1
TEAD4,RORA,1
TEAD4,ZNF80,1
TEAD4,SATB1,1
TEAD4,AMN1,1
TEAD4,DPYSL3,1
TEAD4,ZHX2,1
TEAD4,ARHGAP28,1
TEAD4,ETV7,1
TEAD4,MXD4,1
TEAD4,ZIC2,1
TEAD4,HESX1,1
TEAD4,SEC24B,1
TEAD4,L3MBTL4,1
TEAD4,IRF8,1
TET1,BTBD10,1
TET1,SKA3,1
TET1,NCAPG,1
TET1,SRCAP,1
TET1,FAM135A,1
TET1,ANKFY1,1
TET1,TIPIN,1
TET1,PARPBP,1
TET1,NOL11,1
TET1,ZNF582,1
TET1,CDC20,1
TET1,DCAF6,1
TET1,ANKRD13C,1
TET1,ZBTB2,1
TET1,MED23,1
TET1,TCF3,1
TET1,CDC5L,1
TET1,ZNF219,1
TET1,ZFC3H1,1
TET1,ASNSD1,1
TET1,ELMOD2,1
TET1,YY1,1
TET1,PURA,1
TET1,ZNF850,1
TET1,STK38L,1
TET1,USP53,1
TET1,RGPD2,1
TET1,LTV1,1
TET1,PLAG1,1
TET1,ZNF829,1
TET1,CLP1,1
TET1,ADNP,1
TET1,REV3L,1
TET1,ASH2L,1
TET1,PRC1,1
TET1,ZNF302,1
TET1,WDR44,1
TET1,CDC73,1
TET1,BCAR3,1
TET1,PFKFB2,1
TET1,MYSM1,1
TET1,PIK3R3,1
TET1,KLF5,1
TET1,ZBTB11,1
TET1,SORT1,1
TET1,ZNF136,1
TET1,PEX3,1
TET1,SAFB2,1
TET1,SAFB,1
TET1,AGL,1
TET1,THAP5,1
TET1,DNAJB9,1
TET1,ZNF124,1
TET1,PNPLA8,1
TET1,FBXO5,1
TET1,GCA,1
TET1,ZNF614,1
TET1,RBBP8,1
TET1,TDP2,1
TET1,RAD18,1
TET1,NOP16,1
TET1,CBLL1,1
TET1,LIG4,1
TET1,ZBTB42,1
TET1,ZNF621,1
TET1,NUSAP1,1
TET1,RMI1,1
TET1,EDEM3,1
TET1,TSC1,1
TET1,HIBCH,1
TET1,GTF3C3,1
TET1,RFC3,1
TET1,TTK,1
TET1,ZNF655,1
TET1,PRMT6,1
TET1,AZI2,1
TET1,ZFP30,1
TET1,RPE,1
TET1,SCO1,1
TET1,RTKN2,1
TET1,PMS1,1
TET1,KIAA1586,1
TET1,ZNF398,1
TET1,KLHL24,1
TET1,ZNF846,1
TET1,ZNF345,1
TET1,ZDHHC6,1
TET1,THADA,1
TET1,RBPJ,1
TET1,PLK4,1
TET1,TIGD1,1
TET1,POU2F1,1
TET1,MRPS30,1
TET1,LIPA,1
TET1,GABPA,1
TET1,ZNF544,1
TET1,HSF2,1
TET1,NFATC3,1
TET1,KLF7,1
TET1,HDHD2,1
TET1,ZNF33B,1
TET1,TATDN1,1
TET1,PDE3B,1
TET1,NIPSNAP3A,1
TET1,RHOT1,1
TET1,PLAA,1
TET1,ZNF527,1
TET1,ZNF280B,1
TET1,MSANTD4,1
TET1,CEP112,1
TET1,DNMT1,1
TET1,POLR3G,1
TET1,PTPRD,1
TET1,CLDN7,1
TET1,GATAD2A,1
TET1,CDCA5,1
TET1,CCNB2,1
TET1,PA2G4,1
TET1,KBTBD2,1
TFAP2A,BAG3,1
TFAP2A,CEP112,1
TFAP2A,NOC3L,1
TFAP2A,GOLGA5,1
TFAP2A,THYN1,1
TFAP2A,CDC7,1
TFAP2A,ANKMY2,1
TFAP2A,SLC38A9,1
TFAP2A,MCM2,1
TFAP2A,CEP57L1,1
TFAP2A,PA2G4,1
TFAP2A,PMS1,1
TFAP2A,ZSCAN2,1
TFAP2A,SETBP1,1
TFAP2A,SREBF1,1
TFAP2A,TEAD1,1
TFAP2A,FRMD6,1
TFAP2A,DEPDC1B,1
TFAP2A,AKAP2,1
TFAP2A,ZNF24,1
TFAP2A,GNAI1,1
TFAP2A,ZNF10,1
TFAP2A,ZNF181,1
TFAP2A,HIBCH,1
TFAP2A,GTF2IRD2,1
TFAP2A,ZNF280B,1
TFAP2A,RAD18,1
TFAP2A,FZD5,1
TFAP2A,HOMEZ,1
TFAP2A,SIX2,1
TFAP2A,ALG6,1
TFAP2A,OMA1,1
TFAP2A,ZDHHC17,1
TFAP2A,EHD3,1
TFAP2A,BBS4,1
TFAP2A,ACO1,1
TFAP2A,FAM160B1,1
TFAP2A,PRKACB,1
TFAP2A,DDHD2,1
TFAP2A,PROSER1,1
TFAP2A,THOC5,1
TFAP2A,UTP18,1
TFAP2A,ADAMTS3,1
TFAP2A,TERF2,1
TFAP2A,SREBF2,1
TFAP2A,ZNF696,1
TFAP2A,MSX1,1
TFAP2A,LIN28A,1
TFAP2A,GTF2IRD2B,1
TFAP2A,NID1,1
TFAP2A,USP53,1
TFAP2A,SH2B3,1
TFAP2A,SKIL,1
TFAP2A,DSE,1
TFAP2A,NFIA,1
TFAP2A,PSMG1,1
TFAP2A,PRTG,1
TFAP2A,SCO1,1
TFAP2A,MRFAP1L1,1
TFAP2A,TGIF2,1
TFAP2A,BCAP29,1
TFAP2A,SCMH1,1
TFAP2A,TRMT1L,1
TFAP2A,IRF1,1
TFAP2A,SH3PXD2A,1
TFAP2A,HPRT1,1
TFAP2A,BRCA2,1
TFAP2A,CA2,1
TFAP2A,ZNF667,1
TFAP2A,RNFT1,1
TFAP2A,FAM173B,1
TFAP2A,DLC1,1
TFAP2A,DCAF6,1
TFAP2A,ZFHX3,1
TFAP2A,FBXO11,1
TFAP2A,KCTD3,1
TFAP2A,AZI2,1
TFAP2A,SLC5A6,1
TFAP2A,CEP290,1
TFAP2A,REL,1
TFAP2A,MELK,1
TFAP2A,RRM2B,1
TFAP2A,MCC,1
TFAP2A,NNT,1
TFAP2A,VSNL1,1
TFAP2A,CHEK2,1
TFAP2A,ZNF268,1
TFAP2A,NUAK1,1
TFAP2A,GLIPR2,1
TFAP2A,ZNF787,1
TFAP2A,ZNF326,1
TFAP2A,MED23,1
TFAP2A,GPSM2,1
TFAP2A,PLOD2,1
TFAP2A,FBXL5,1
TFAP2A,ZNF318,1
TFAP2A,PRMT3,1
TFAP2A,TIGD1,1
TFAP2A,TBC1D4,1
TFAP2A,PEX3,1
TFAP2A,CREB5,1
TFAP2A,SLC19A2,1
TFAP2A,FASTKD1,1
TFAP2A,SH3RF1,1
TFAP2A,DDAH1,1
TFAP2A,PCGF6,1
TFAP2A,IPO8,1
TFAP2A,SLC29A1,1
TFAP2A,WDHD1,1
TFAP2A,AXL,1
TFAP2A,ADAM10,1
TFAP2A,TOP2A,1
TFAP2A,FOSB,1
TFAP2A,ZNF302,1
TFAP2A,ZNF8,1
TFAP2A,ANKRD6,1
TFAP2A,ELP2,1
TFAP2A,ARID3B,1
TFAP2A,PGAP1,1
TFAP2A,KLHL12,1
TFAP2A,GLIS2,1
TFAP2A,TRMT6,1
TFAP2A,ZNF497,1
TFAP2A,REST,1
TFAP2A,GATAD2A,1
TFAP2A,ISCA1,1
TFAP2A,BAZ2A,1
TFAP2A,TRIM36,1
TFAP2A,ZDHHC21,1
TFAP2A,SNX14,1
TFAP2A,TNC,1
TFAP2A,GPAM,1
TFAP2A,TBCE,1
TFAP2A,COL5A1,1
TFAP2A,TSC22D1,1
TFAP2A,NOG,1
TFAP2A,ZNF607,1
TFAP2A,RALB,1
TFAP2A,ITPR2,1
TFAP2A,UTP15,1
TFAP2A,SLC25A38,1
TFAP2A,CCDC82,1
TFAP2A,MORC3,1
TFAP2A,ARHGAP28,1
TFAP2A,ODC1,1
TFAP2A,TDRD7,1
TFAP2A,DNAAF2,1
TFAP2A,SEPT6,1
TFAP2A,MAZ,1
TFAP2A,LIFR,1
TFAP2A,FNDC3B,1
TFAP2A,ZNF517,1
TFAP2A,ANKRD50,1
TFAP2A,ZNF3,1
TFAP2A,ZBTB11,1
TFAP2A,FER,1
TFAP2A,ANAPC4,1
TFAP2A,MXD4,1
TFAP2A,IKZF4,1
TFAP2A,MYOCD,1
TFAP2A,ZNF488,1
TFAP2A,MYSM1,1
TFAP2A,CDCA5,1
TFAP2A,ASNS,1
TFAP2A,PRPF18,1
TFAP2A,KBTBD2,1
TFAP2A,KIF21A,1
TFAP2A,PHLDB2,1
TFAP2A,LRP12,1
TFAP2A,EPHA4,1
TFAP2A,DCK,1
TFAP2A,PYGL,1
TFAP2A,XRN1,1
TFAP2A,IQGAP2,1
TFAP2A,RHOBTB3,1
TFAP2A,PPP1R9A,1
TFAP2A,NCAPG,1
TFAP2A,SRF,1
TFAP2A,DYRK2,1
TFAP2A,BAMBI,1
TFAP2A,SYNE2,1
TFAP2A,TIPIN,1
TFAP2A,ASNSD1,1
TFAP2A,ZNF654,1
TFAP2A,CGGBP1,1
TFAP2A,PDCD4,1
TFAP2A,DCUN1D4,1
TFAP2A,RNF38,1
TFAP2A,TIMP3,1
TFAP2A,VPS13C,1
TFAP2A,MLX,1
TFAP2A,NR2F6,1
TFAP2A,CSRNP1,1
TFAP2A,OXR1,1
TFAP2A,CDC5L,1
TFAP2A,RARG,1
TFAP2A,PHC1,1
TFAP2A,TSPAN12,1
TFAP2A,TCF7L1,1
TFAP2A,GGCT,1
TFAP2A,PPARA,1
TFAP2A,EBAG9,1
TFAP2A,ZNF527,1
TFAP2A,NOL11,1
TFAP2A,SAMD8,1
TFAP2A,ACSS3,1
TFAP2A,MRPS35,1
TFAP2A,ZNF70,1
TFAP2A,FOXN2,1
TFAP2A,VASH2,1
TFAP2A,MEF2C,1
TFAP2A,ARL4A,1
TFAP2A,RAPGEF2,1
TFAP2A,HEG1,1
TFAP2A,RNF138,1
TFAP2A,KIDINS220,1
TFAP2A,MAPRE2,1
TFAP2A,ZNF511,1
TFAP2A,VSIG10,1
TFAP2A,ZNF438,1
TFAP2A,DDX20,1
TFAP2A,RMI1,1
TFAP2A,ZNF701,1
TFAP2A,MFAP4,1
TFAP2A,MAFG,1
TFAP2A,ZFP62,1
TFAP2A,FOXJ1,1
TFAP2A,FOXF2,1
TFAP2A,ZNF496,1
TFAP2A,GTF2B,1
TFAP2A,RLF,1
TFAP2A,NR4A1,1
TFAP2A,ZNF333,1
TFAP2A,SHOC2,1
TFAP2A,BBIP1,1
TFAP2A,FAM117B,1
TFAP2A,TADA1,1
TFAP2A,SMN1,1
TFAP2A,ENC1,1
TFAP2A,PGM1,1
TFAP2A,TRIM2,1
TFAP2A,CDK6,1
TFAP2A,ZBTB10,1
TFAP2A,CDC73,1
TFAP2A,ARID4A,1
TFAP2A,B3GNT2,1
TFAP2A,RREB1,1
TFAP2A,CCDC50,1
TFAP2A,ATG4C,1
TFAP2A,ARID3A,1
TFAP2A,ZNF708,1
TFAP2A,NUCB2,1
TFAP2A,IFNGR1,1
TFAP2A,CTCF,1
TFAP2A,UBTD2,1
TFAP2A,BUB1B,1
TFAP2A,PPT2,1
TFAP2A,CSPP1,1
TFAP2A,CDCA2,1
TFAP2A,MEF2D,1
TFAP2A,SLC36A4,1
TFAP2A,C3orf14,1
TFAP2A,ZNF781,1
TFAP2A,CBX2,1
TFAP2A,TP53INP1,1
TFAP2A,ZNF710,1
TFAP2A,PARN,1
TFAP2A,CDH11,1
TFAP2A,ZNF239,1
TFAP2A,COL1A2,1
TFAP2A,POLR1C,1
TFAP2A,TGFBR3,1
TFAP2A,ZNF827,1
TFAP2A,ZNF664,1
TFAP2A,KLHL24,1
TFAP2A,ZNF585B,1
TFAP2A,RGPD2,1
TFAP2A,DNMT1,1
TFAP2A,TMEM47,1
TFAP2A,ARID5B,1
TFAP2A,USP25,1
TFAP2A,TMEM38B,1
TFAP2A,HMGA1,1
TFAP2A,TNFAIP8,1
TFAP2A,HAS2,1
TFAP2A,PNRC1,1
TFAP2A,SNAI1,1
TFAP2A,KIF23,1
TFAP2A,FOXP1,1
TFAP2A,ELMOD2,1
TFAP2A,STAT1,1
TFAP2A,PPARD,1
TFAP2A,SH3BGRL2,1
TFAP2A,HSDL1,1
TFAP2A,ANKRD28,1
TFAP2A,COL5A2,1
TFAP2A,TDP2,1
TFAP2A,ELK1,1
TFAP2A,HERC4,1
TFAP2A,MIA3,1
TFAP2A,SLC39A11,1
TFAP2A,GATAD2B,1
TFAP2A,COMMD8,1
TFAP2A,ZNF672,1
TFAP2A,TFAP2C,1
TFAP2A,SERPINE2,1
TFAP2A,TEAD2,1
TFAP2A,JAK1,1
TFAP2A,USP31,1
TFAP2A,GATA2,1
TFAP2A,TRERF1,1
TFAP2A,THY1,1
TFAP2A,ZNF544,1
TFAP2A,WDR48,1
TFAP2A,TERF1,1
TFAP2A,MAFK,1
TFAP2A,MATN3,1
TFAP2A,ZNF282,1
TFAP2A,CPD,1
TFAP2A,CDKN2AIP,1
TFAP2A,NT5DC3,1
TFAP2A,KLF12,1
TFAP2A,EDEM1,1
TFAP2A,IFI16,1
TFAP2A,ZNF706,1
TFAP2A,ZNF563,1
TFAP2A,CEP85L,1
TFAP2A,ROR2,1
TFAP2A,SATB2,1
TFAP2A,PRDM2,1
TFAP2A,VWA5A,1
TFAP2A,PLCB4,1
TFAP2A,CAPRIN2,1
TFAP2A,TET1,1
TFAP2A,C10orf88,1
TFAP2A,TBX4,1
TFAP2A,MED12L,1
TFAP2A,LPIN1,1
TFAP2A,ZBTB4,1
TFAP2A,CMPK1,1
TFAP2A,HBP1,1
TFAP2A,TEAD4,1
TFAP2A,RCOR3,1
TFAP2A,GLT8D1,1
TFAP2A,SP4,1
TFAP2A,COBLL1,1
TFAP2A,DUSP4,1
TFAP2A,TIPARP,1
TFAP2A,RAB31,1
TFAP2A,PDGFRA,1
TFAP2A,CLDN11,1
TFAP2A,NDC80,1
TFAP2A,MYOF,1
TFAP2A,DNTTIP1,1
TFAP2A,PPP3CB,1
TFAP2A,ZBTB38,1
TFAP2A,PLSCR4,1
TFAP2A,CHCHD4,1
TFAP2A,NME2,1
TFAP2A,CPE,1
TFAP2A,MME,1
TFAP2A,ATF5,1
TFAP2A,ZNF398,1
TFAP2A,KLF7,1
TFAP2A,RELL1,1
TFAP2A,HOMER1,1
TFAP2A,RNF170,1
TFAP2A,LIX1,1
TFAP2A,ABLIM1,1
TFAP2A,ZNF507,1
TFAP2A,CUL1,1
TFAP2A,PIK3R3,1
TFAP2A,ZNF555,1
TFAP2A,TRIB2,1
TFAP2A,STT3B,1
TFAP2A,RTKN2,1
TFAP2A,RPP40,1
TFAP2A,ZNF621,1
TFAP2A,ETV1,1
TFAP2A,FOXA3,1
TFAP2A,PLAGL2,1
TFAP2A,SPPL2A,1
TFAP2A,LHX2,1
TFAP2A,CLDND1,1
TFAP2A,SMAD3,1
TFAP2A,TRIP4,1
TFAP2A,MALT1,1
TFAP2A,EPB41L3,1
TFAP2A,NODAL,1
TFAP2A,REV3L,1
TFAP2A,BMPR1A,1
TFAP2A,L3MBTL1,1
TFAP2A,CASD1,1
TFAP2A,NR3C1,1
TFAP2A,CTDSPL2,1
TFAP2A,ARNT,1
TFAP2A,ARHGAP29,1
TFAP2A,ZNF546,1
TFAP2A,BLM,1
TFAP2A,UNC5D,1
TFAP2A,ZNF329,1
TFAP2A,MEIS2,1
TFAP2A,S1PR3,1
TFAP2A,MTMR6,1
TFAP2A,LGR4,1
TFAP2A,THAP5,1
TFAP2A,DNAJB9,1
TFAP2A,CYP2S1,1
TFAP2A,NAIF1,1
TFAP2A,FASTKD5,1
TFAP2A,CLK1,1
TFAP2A,SCLT1,1
TFAP2A,IL6ST,1
TFAP2A,ZFP14,1
TFAP2A,MANEA,1
TFAP2A,CHAMP1,1
TFAP2A,TATDN1,1
TFAP2A,NDFIP2,1
TFAP2A,FAM89A,1
TFAP2A,GNA13,1
TFAP2A,RRAS2,1
TFAP2A,RAI14,1
TFAP2A,MCCC1,1
TFAP2A,ZFAT,1
TFAP2A,PRICKLE1,1
TFAP2A,ANXA3,1
TFAP2A,ITFG1,1
TFAP2A,GABRB2,1
TFAP2A,ZFHX2,1
TFAP2A,WDFY1,1
TFAP2A,PDE3B,1
TFAP2A,LTBP1,1
TFAP2A,ZNF221,1
TFAP2A,ZNF75A,1
TFAP2A,HMG20A,1
TFAP2A,NR2C2,1
TFAP2A,CXXC1,1
TFAP2A,ZNF589,1
TFAP2A,TXLNG,1
TFAP2A,THAP4,1
TFAP2A,GCNT1,1
TFAP2A,ZFP36L2,1
TFAP2A,ECI2,1
TFAP2A,PARPBP,1
TFAP2A,MECOM,1
TFAP2A,FBN1,1
TFAP2A,MBD1,1
TFAP2A,NUP155,1
TFAP2A,CLOCK,1
TFAP2A,PPIL1,1
TFAP2A,RGMB,1
TFAP2A,MTMR2,1
TFAP2A,BCAR3,1
TFAP2A,FAM135A,1
TFAP2A,PDLIM3,1
TFAP2A,ANKZF1,1
TFAP2A,RNASEH2B,1
TFAP2A,CAMTA1,1
TFAP2A,UACA,1
TFAP2A,ARMCX3,1
TFAP2A,ZBED5,1
TFAP2A,ZNF84,1
TFAP2A,GPBP1L1,1
TFAP2A,PKNOX1,1
TFAP2A,CSTF1,1
TFAP2A,NFE2,1
TFAP2A,TEF,1
TFAP2A,SALL4,1
TFAP2A,TBC1D23,1
TFAP2A,ZNF445,1
TFAP2A,ANKRD13A,1
TFAP2A,RNF19A,1
TFAP2A,KDM6A,1
TFAP2A,SACS,1
TFAP2A,FBXO3,1
TFAP2A,ATF1,1
TFAP2A,ZNF101,1
TFAP2A,POLR1B,1
TFAP2A,NXF1,1
TFAP2A,E2F7,1
TFAP2A,CC2D1A,1
TFAP2A,SEMA6D,1
TFAP2A,LTV1,1
TFAP2A,ZNF732,1
TFAP2A,ZNF792,1
TFAP2A,FN1,1
TFAP2A,ZNF574,1
TFAP2A,TEX10,1
TFAP2A,MXI1,1
TFAP2A,CPVL,1
TFAP2A,PHLDA1,1
TFAP2A,WDR41,1
TFAP2A,KIFAP3,1
TFAP2A,KIT,1
TFAP2A,ZNF576,1
TFAP2A,ALDH9A1,1
TFAP2A,HACL1,1
TFAP2A,OSBPL3,1
TFAP2A,CLGN,1
TFAP2A,DLGAP5,1
TFAP2A,SERHL2,1
TFAP2A,LIPA,1
TFAP2A,ZNF250,1
TFAP2A,ITGA6,1
TFAP2A,CBLL1,1
TFAP2A,MND1,1
TFAP2A,ZBTB2,1
TFAP2A,ZBED4,1
TFAP2A,BIRC2,1
TFAP2A,CUX1,1
TFAP2A,DNAJB14,1
TFAP2A,PRDM14,1
TFAP2A,NFAT5,1
TFAP2A,MKRN1,1
TFAP2A,ITGA5,1
TFAP2A,APPBP2,1
TFAP2A,ZFP30,1
TFAP2A,FBXO5,1
TFAP2A,TCF4,1
TFAP2A,SEC24B,1
TFAP2A,YY1,1
TFAP2A,POU5F1,1
TFAP2A,MTRR,1
TFAP2A,LIG4,1
TFAP2A,CAMSAP2,1
TFAP2A,GTF2I,1
TFAP2A,SPAG5,1
TFAP2A,E2F4,1
TFAP2A,GRHL3,1
TFAP2A,PCNA,1
TFAP2A,FARSB,1
TFAP2A,PPIP5K2,1
TFAP2A,LEO1,1
TFAP2A,SIRT1,1
TFAP2A,ZNF263,1
TFAP2A,ARFGAP3,1
TFAP2A,MAFF,1
TFAP2A,GDAP1,1
TFAP2A,STX12,1
TFAP2A,SH3BP4,1
TFAP2A,RNF11,1
TFAP2A,SYNC,1
TFAP2A,DSCC1,1
TFAP2A,KLF4,1
TFAP2A,ASH2L,1
TFAP2A,ZNF461,1
TFAP2A,NFATC1,1
TFAP2A,NEDD4,1
TFAP2A,FLRT2,1
TFAP2A,ZNF521,1
TFAP2A,POLR3C,1
TFAP2A,BNC2,1
TFAP2A,RB1,1
TFAP2A,MBD2,1
TFAP2A,SOX12,1
TFAP2A,CADM1,1
TFAP2A,LRIG3,1
TFAP2A,ZNF395,1
TFAP2A,SLC35A3,1
TFAP2A,PRDM5,1
TFAP2A,JUND,1
TFAP2A,ZC3HC1,1
TFAP2A,NUSAP1,1
TFAP2A,CCNB2,1
TFAP2A,TFAP4,1
TFAP2A,ZFPM2,1
TFAP2A,STC1,1
TFAP2A,ZNF57,1
TFAP2A,SMAD4,1
TFAP2A,KIF4A,1
TFAP2A,PALLD,1
TFAP2A,RBBP8,1
TFAP2A,PUS7,1
TFAP2A,GLMN,1
TFAP2A,VIM,1
TFAP2A,TMEM64,1
TFAP2A,E2F3,1
TFAP2A,DCLK1,1
TFAP2A,HMG20B,1
TFAP2A,ZNF423,1
TFAP2A,ZNF37A,1
TFAP2A,PNPLA8,1
TFAP2A,WDR35,1
TFAP2A,NRP2,1
TFAP2A,SOS2,1
TFAP2A,AEBP1,1
TFAP2A,NR1D1,1
TFAP2A,CEBPG,1
TFAP2A,SLC2A1,1
TFAP2A,POU3F1,1
TFAP2A,SAFB2,1
TFAP2A,SAFB,1
TFAP2A,POU2F1,1
TFAP2A,CDC20,1
TFAP2A,TFCP2,1
TFAP2A,MYBL2,1
TFAP2A,DPYSL3,1
TFAP2A,SKA3,1
TFAP2A,CNKSR3,1
TFAP2A,TJP2,1
TFAP2A,TBPL1,1
TFAP2A,RNF26,1
TFAP2A,LPGAT1,1
TFAP2A,NFE2L3,1
TFAP2A,ZNF652,1
TFAP2A,GABPA,1
TFAP2A,CCPG1,1
TFAP2A,KLF2,1
TFAP2A,E2F2,1
TFAP2A,ELK3,1
TFAP2A,SLC30A9,1
TFAP2A,ZNF846,1
TFAP2A,SLC6A15,1
TFAP2A,ATP11B,1
TFAP2A,ETS1,1
TFAP2A,LEF1,1
TFAP2A,COLEC12,1
TFAP2A,ZBTB20,1
TFAP2A,MSANTD3,1
TFAP2A,RELB,1
TFAP2A,EPB41L5,1
TFAP2A,SEMA3A,1
TFAP2A,WDR12,1
TFAP2A,ADNP,1
TFAP2A,ZNF697,1
TFAP2A,TWIST1,1
TFAP2A,TFDP1,1
TFAP2A,B4GALT6,1
TFAP2A,GNG11,1
TFAP2A,ZNF124,1
TFAP2A,RGPD6,1
TFAP2A,ZNF703,1
TFAP2A,MFHAS1,1
TFAP2A,KLF10,1
TFAP2A,AK4,1
TFAP2A,RCBTB1,1
TFAP2A,PURA,1
TFAP2A,ZNF668,1
TFAP2A,ZNF646,1
TFAP2A,ARHGAP42,1
TFAP2A,MEX3C,1
TFAP2A,NFIC,1
TFAP2A,BMP4,1
TFAP2A,ZSCAN30,1
TFAP2A,SFRP2,1
TFAP2A,PAM,1
TFAP2A,RSPO3,1
TFAP2A,TRAPPC11,1
TFAP2A,SGCE,1
TFAP2A,RWDD4,1
TFAP2A,LHFPL2,1
TFAP2A,INSIG2,1
TFAP2A,KLHL28,1
TFAP2A,BHLHE40,1
TFAP2A,HMBOX1,1
TFAP2A,E2F1,1
TFAP2A,ZNF764,1
TFAP2A,TBX6,1
TFAP2A,TTC4,1
TFAP2A,RORA,1
TFAP2A,ZNF709,1
TFAP2A,ZNF160,1
TFAP2A,RRN3,1
TFAP2A,TNIK,1
TFAP2A,TCF3,1
TFAP2A,NR0B1,1
TFAP2A,CREBL2,1
TFAP2A,SRCAP,1
TFAP2A,RPE,1
TFAP2A,AEBP2,1
TFAP2A,COL4A2,1
TFAP2A,RAVER2,1
TFAP2A,NR2E1,1
TFAP2A,RBPJ,1
TFAP2A,RAD54B,1
TFAP2A,ZNF142,1
TFAP2A,LGALSL,1
TFAP2A,TET2,1
TFAP2A,ETV4,1
TFAP2A,CELF2,1
TFAP2A,MYCN,1
TFAP2A,BEND3,1
TFAP2A,CDC27,1
TFAP2A,ZBTB24,1
TFAP2A,CEP70,1
TFAP2A,COL4A1,1
TFAP2A,DOCK7,1
TFAP2A,PURG,1
TFAP2A,B3GALNT1,1
TFAP2A,RSPRY1,1
TFAP2A,RBM47,1
TFAP2A,HSF2,1
TFAP2A,ZBTB7C,1
TFAP2A,PRSS35,1
TFAP2A,MRPS9,1
TFAP2A,TXLNA,1
TFAP2A,ZNF83,1
TFAP2A,FEZ2,1
TFAP2A,ZNF256,1
TFAP2A,ZNF785,1
TFAP2A,CYP1B1,1
TFAP2A,GATM,1
TFAP2A,TSEN15,1
TFAP2A,ESCO2,1
TFAP2A,CCDC138,1
TFAP2A,AHDC1,1
TFAP2A,ZCCHC10,1
TFAP2A,USP44,1
TFAP2A,ZNF236,1
TFAP2A,TTC39B,1
TFAP2A,ZNF687,1
TFAP2A,MAN1A1,1
TFAP2A,DOCK11,1
TFAP2A,ZFYVE16,1
TFAP2A,MPHOSPH9,1
TFAP2A,SOX11,1
TFAP2A,SENP7,1
TFAP2A,PTPRZ1,1
TFAP2A,ETS2,1
TFAP2A,TBX3,1
TFAP2A,NACC2,1
TFAP2A,RAB5A,1
TFAP2A,STAT3,1
TFAP2A,CDK17,1
TFAP2A,GPR89B,1
TFAP2A,ZKSCAN3,1
TFAP2A,CCNA2,1
TFAP2A,ZDHHC13,1
TFAP2A,ETV3,1
TFAP2A,ATP2C1,1
TFAP2A,IRX3,1
TFAP2A,HSPA13,1
TFAP2A,SULF2,1
TFAP2A,SLC39A8,1
TFAP2A,ZNF532,1
TFAP2A,PLAGL1,1
TFAP2A,SCML4,1
TFAP2A,CYLD,1
TFAP2A,STIM2,1
TFAP2A,TMCC1,1
TFAP2A,RNF13,1
TFAP2A,CD200,1
TFAP2A,SOX5,1
TFAP2A,MIER3,1
TFAP2A,LHX6,1
TFAP2A,DIAPH2,1
TFAP2A,ARNT2,1
TFAP2A,CEP55,1
TFAP2A,KIF15,1
TFAP2A,BBX,1
TFAP2A,EDEM3,1
TFAP2A,ZBTB44,1
TFAP2A,ZFP41,1
TFAP2A,ZNF317,1
TFAP2A,ZNF844,1
TFAP2A,SNAI2,1
TFAP2A,GALNT7,1
TFAP2A,TSR1,1
TFAP2A,PLK4,1
TFAP2A,ARMC8,1
